AppID,Scores,AutomaticScore,Class;;;;;;;;
org.pbskids.gamesapp,1,1.0,TP;;;;;;;;
se.appfamily.balloonpopfree,1,0.0,FN;;;;;;;;
com.razmobi.monstertrucks2,0,0.0,TN;;;;;;;;
com.rvappstudios.abc.spelling.toddler.spell.phonics,1,0.0,FN;;;;;;;;
com.amazon.tahoe.freetime,0,0.0,TN;;;;;;;;
com.amayasoft.dinosaur.games.little.kids.toddlers,0,0.0,TN;;;;;;;;
com.oki.colors,0,0.0,TN;;;;;;;;
com.amayasoft.cars.kids.toddlers.garage.game,0,0.0,TN;;;;;;;;
com.happytools.learning.kids.games,1,1.0,TP;;;;;;;;
com.amayasoft.cars.kids.racing.toddlers.garage.game,0,0.0,TN;;;;;;;;
com.indigokids.mim,0,0.0,TN;;;;;;;;
com.nick.noggin,0,0.0,TN;;;;;;;;
com.amayasoft.bookstorem4.en,0,0.0,TN;;;;;;;;
com.gamesforkids.preschoolworksheets.alphabets,1,0.0,FN;;;;;;;;
com.razmobi.funkidsplanes,0,0.0,TN;;;;;;;;
biz.arrowstar.funnyfood2,1,0.0,FN;;;;;;;;
com.pescapps.BrainGames,1,1.0,TP;;;;;;;;
com.binibambini.MiniLite,0,0.0,TN;;;;;;;;
com.amayasoft.kids.preschool.learning.games.educational.app,0,0.0,TN;;;;;;;;
com.foofoo.coloring,0,0.0,TN;;;;;;;;
se.appfamily.dinoadventure,0,0.0,TN;;;;;;;;
com.internetdesignzone.kidlolandcoding,1,0.0,FN;;;;;;;;
air.com.shubi.LearnCNLW.english,1,0.0,FN;;;;;;;;
com.pazugames.nailsalon,0,0.0,TN;;;;;;;;
com.kevinbradford.games.barnyardgamesfree,1,0.0,FN;;;;;;;;
com.gamesforkids.memory.animals,0,0.0,TN;;;;;;;;
air.cbn.superbook.bible.app.android,0,1.0,FP;;;;;;;;
com.gamesmdv.garage,0,0.0,TN;;;;;;;;
co.touchapps.makeup_girls.lite,0,0.0,TN;;;;;;;;
com.rvappstudios.math.kids.counting,1,1.0,TP;;;;;;;;
com.artal.fishing.game.android,0,0.0,TN;;;;;;;;
com.developandroid.android.animals,1,0.0,FN;;;;;;;;
com.razmobi.kidssoccer,1,0.0,FN;;;;;;;;
com.YovoGames.profa,0,0.0,TN;;;;;;;;
com.pescapps.gamekidsfree,1,0.0,FN;;;;;;;;
com.greysprings.kidstoddlergames,1,0.0,FN;;;;;;;;
com.rvappstudios.shapes.colors.toddler,1,0.0,FN;;;;;;;;
com.amayasoft.toddler.kids.coloring.game.boys.girls.color,1,0.0,FN;;;;;;;;
com.amayasoft.dinosaurs.educational.games.kids.toddlers,1,0.0,FN;;;;;;;;
com.taptaptales.playandlearnwithkitty,1,0.0,FN;;;;;;;;
com.doodlejoy.studio.kidsdoojoy,1,0.0,FN;;;;;;;;
com.bebi.family.baby.games.mg2,1,0.0,FN;;;;;;;;
com.tappyhappy.funfortoddlers,1,0.0,FN;;;;;;;;
com.orange.kidspiano.music.songs,1,0.0,FN;;;;;;;;
com.razmobi.kidscarsgame,1,0.0,FN;;;;;;;;
